date,location,text
2022-01-24 15:15:16,"b'Zaragoza, Arag\xc3\xb3n, Espa\xc3\xb1a'","b'Sanidad ha abierto hoy las agendas para que las personas nacidas antes o durante el 2004 puedan citarse de la dosis adicional de la vacuna frente al COVID-19, a trav\xc3\xa9s de la autocita en Salud Informa o en la aplicaci\xc3\xb3n.https://t.co/bmDR8gADBT #ComarcaRiberaBajadelEbro'"
2022-01-24 15:15:01,"b'Castell\xc3\xb3n, Espa\xc3\xb1a'",b'Sanidad aprueba la cuarta dosis de la vacuna: estos son los primeros que la recibir\xc3\xa1n https://t.co/f3wRkcK6fH'
2022-01-24 15:14:44,"b'Catalu\xc3\xb1a, Espa\xc3\xb1a'","b'O lo que es lo mismo, prepararos para seguir pinchandoos \n\nJarro de agua fr\xc3\xada de la OMS: no conf\xc3\xada en el desarrollo de la vacuna covid esterilizante https://t.co/L0HTf1Ynjj #larazon_es'"
2022-01-24 15:14:12,b'Espa\xc3\xb1a',"b'En esta gr\xc3\xa1fica podemos ver claramente, que hay correlaci\xc3\xb3n entre la MIOCARDITIS y la VACUNACI\xc3\x93N, y que estas MIOCARDITIS no son por el covid, sino por las VACUNAS. https://t.co/19um0DjDQw'"
2022-01-24 15:10:25,"b'Badalona, Espa\xc3\xb1a | Born \xf0\x9f\x87\xae\xf0\x9f\x87\xa8'","b'@DeivisTimbaler @kittlab La rapidez es porque hab\xc3\xada ya mucha experiencia previa y se ha puesta pasta por delante. Y gracias a eso se han quitdo trabas burocr\xc3\xa1ticas, se han simultaneado fases y se ha permitido fabricar a riesgo. No hay m\xc3\xa1s. Las vacunas son seguras y a los n\xc3\xbameros me remito'"
2022-01-24 15:09:52,b'Espa\xc3\xb1a',"b'El 93% de las autopsias revelan que las personas que fueron vacunadas contra el Covid-19 murieron a causa de la vacuna \xe2\x80\x93 Dr. Sucharit Bhakdi &amp; Dr. Arne Burkhardt.\n\nEsto es criminal, un aut\xc3\xa9ntico genocidio que no puede quedar impune.\n\n\xf0\x9f\xa4\xac https://t.co/S0X4BfZDq5'"
2022-01-24 15:07:06,b'Spain',"b'@1000genes @navedelmisterio Es por desdramatizar un poco. Todav\xc3\xada no sabemos cuasinada del nuevo linaje y ya hay agoreros que vaticinan otra ola y hasta el fin del mundo. Y el t\xc3\xa9rmino ""escape vacunal"" no quiere decir k nuestro sistema inmunitario no lo reconozca con las vacunas. Drem\xc3\xada qu\xc3\xa9 suplicio!!'"
2022-01-24 15:05:34,"b'Zaragoza, Espa\xc3\xb1a'",b'@lalbert75 @velardedaoiz2 @ildefonsog_ @ArqueroPublico @Davi_sillo @alfwarrior @alonso_frutos Todo el mundo no responde igual ni a vacunas ni a infecci\xc3\xb3n. \nLo he visto yo en mi propia familia. \nDejaremos el APOCALIPSIS cuando mand\xc3\xa9is mensajes de prudencia ante un virus del que se desconocen muchas cosas.'
2022-01-24 15:05:02,"b'Santa Cruz de Tenerife, Espa\xc3\xb1a'",b'Canarias ha administrado en total 4.081.521 dosis de vacunas contra la COVID-19 https://t.co/tYADEL9jpj'
2022-01-24 15:05:00,b'Espa\xc3\xb1a',"b'Tranquilizar y convencer a los ni\xc3\xb1os de los beneficios de las vacunas es el objetivo de una campa\xc3\xb1a que estrena este lunes el canal infantil de RTVE Clan, en la que participan personajes como ""Pocoy\xc3\xb3"" o ""Crocodoc""\nhttps://t.co/IzryjxTdd4'"
2022-01-24 15:04:22,b'Valladolid Espa\xc3\xb1a ',"b'Se ha hablado tanto de la #Fertilidad y la vacuna..\nLa #vacuna contra el #COVID19 NO perjudica la fertilidad y sin embargo los varones infectados  experimentan fertilidad reducida a corto plazo, ya q la infecci\xc3\xb3n genera mala calidad del esperma y disfunci\xc3\xb3n reproductiva\nLink\xe2\x9e\xa1\xef\xb8\x8f https://t.co/ai28qoWL4W'"
2022-01-24 15:04:22,b'Rep. Sociolista de Espa\xc3\xb1ist\xc3\xa1n',"b'@LaBella_2017 @iBarbarellah @publio_scipione Que ahora que lo pienso, no descartar\xc3\xada una maniobra de la mierda de pol\xc3\xadticos que tenemos para polarizar a la poblaci\xc3\xb3n un poquito m\xc3\xa1s.\n\nYa desde los medios, y pagado por nosotros v\xc3\xada impuestos, nos azuzan unos contra otros con el tena vacuna, mascarillas y otras restricciones.'"
2022-01-24 15:03:47,"b'Comunidad Valenciana, Espa\xc3\xb1a'",b'As\xc3\xad te discriminan en los hospitales vascos si rechazas esos medicamentos experimentales a los que llaman \xc2\xabvacunas\xc2\xbb https://t.co/g9T6K9Wcnz'
2022-01-24 15:03:13,"b'Barcelona, Espa\xc3\xb1a'",b'alguien sabe si para el concierto de sticky hace falta vacuna o con una PCR negativa ya sirve?'
2022-01-24 15:02:47,b'Sobrevolando Espa\xc3\xb1a',"b'@MONICA78321384 @Yolanda_Diaz_ Se cree que con meter la palabra ""vacuna"" va a colar la estupidez.'"
2022-01-24 15:02:34,b'Espa\xc3\xb1a',"b'@elespanolcom @MercedesRivera0 @Invertia \xf0\x9f\x94\xb4 Mentiras y m\xc3\xa1s mentiras. Parece el peri\xc3\xb3dico del \xe2\x80\x9cfraudillo S\xc3\xa1nchez\xe2\x80\x9d. \n\nQue la gente vacunada muera por un 5% de no vacunados en un Pa\xc3\xads con casi 48 millones de personas, es para preguntarse si la vacuna fue necesaria.'"
2022-01-24 15:02:08,b'Espa\xc3\xb1a',"b'En 72 horas un pu\xc3\xb1ado de pa\xc3\xadses que amenazaban hace un par de semanas con pasaporte Covid generalizado y ""vacuna"" obligatoria renuncian en bloque a todas las medidas de control\n\n\xc2\xbfQu\xc3\xa9 est\xc3\xa1 pasando aqu\xc3\xad?\n\n (...porque aqu\xc3\xad est\xc3\xa1 pasando algo) https://t.co/pU7rJpkTDq'"
2022-01-24 15:02:00,"b'C\xc3\xa1ceres, Espa\xc3\xb1a'",b'@abc_es Con este bombardeo de noticias sobre vacunas solo vais a conseguir que haya m\xc3\xa1s gente que dude de las intenciones de los gobernantes.'
2022-01-24 15:01:43,"b'Islas Canarias, Espa\xc3\xb1a'",b'El Gobierno publica las contraindicaciones de la vacuna.\n\n\xf0\x9f\x91\x89\xf0\x9f\x91\x89https://t.co/p8mdh82LZA\n\n\xf0\x9f\x91\x89\xf0\x9f\x91\x89https://t.co/1Cf4CHRXx0\n\n\xf0\x9f\x91\x89\xf0\x9f\x91\x89https://t.co/YnU6sp5Ljn\n\n\xf0\x9f\x91\x89\xf0\x9f\x91\x89https://t.co/F8QlB5rPlq\n\n\xf0\x9f\x91\x89\xf0\x9f\x91\x89https://t.co/0FeyaLRREg https://t.co/HSoRkXXPXE'
2022-01-24 15:00:50,b'Reino de Espa\xc3\xb1a',"b'@BeatrizTalegon Dice que se expande m\xc3\xa1s que la Delta, infecta m\xc3\xa1s f\xc3\xa1cilmente a vacunados (no aclara si en n\xc3\xbameros totales o en proporci\xc3\xb3n) y no hay apenas casos graves. Lo \xc3\xbanico que se puede sacar de eso en claro es la efectividad de las vacunas. Buenas tardes.'"
2022-01-24 15:00:09,b'Espa\xc3\xb1a',b'El regulador de la UE aprueba ampliar la producci\xc3\xb3n de la vacuna de AstraZeneca - https://t.co/C5k0MccHEF'
2022-01-24 15:00:09,"b'M\xc3\xa1laga, Espa\xc3\xb1a'",b'@aryastarkdog @josalbertoberja @AndaluciaJunta D\xc3\xadselo a los que est\xc3\xa1n con todas las dosis (que ya no s\xc3\xa9 sabe cuando es pauta completa o no) y est\xc3\xa1n jodidos. Y no soy antivacunas...solo que las vacunas para lo que tenemos es igual si o no.'
2022-01-24 14:59:43,"b'Ja\xc3\xa9n, Espa\xc3\xb1a'","b'@AdolfoRH Hay libertad y no es obligatoria y la vacuna no garantiza que no lo bayas a pillar, entonces para que'"
2022-01-24 14:59:00,"b'Valladolid, Espa\xc3\xb1a'","b'@elejaites Puede ser, porque justo despu\xc3\xa9s de comer ca\xc3\xad en coma por culpa de la vacuna.'"
2022-01-24 14:58:44,"b'Tarragona, Espa\xc3\xb1a'",b'Parece que hay demasiada existencia de Vacunas.. Se tiene que usar todo para justificar la compra jejeje.\nMercantilismo de esrado. https://t.co/tvGoK5XlEf'
2022-01-24 14:58:34,b'Espa\xc3\xb1a/Italia/Singapur',b'@raulmv93 @RGA98916905 @FerR1979 @ildefonsog_ Dos a\xc3\xb1os conviviendo con el virus sin problema pero les va a librar la vacuna de morir...\n\nDe lo que no les va a librar es de una sociedad hipocondriaca y que cree que se puede prevenir el contagio de enfermedades respiratorias.'
2022-01-24 14:58:04,b' Espa\xc3\xb1a',"b'\xf0\x9f\x94\x98 IMPORTANTE | VIALES AL MICROSCOPIO EN ARGENTINA\xe2\x9d\x97\xef\xb8\x8f \n \nANA PALACIOS, Lic. en Psicolog\xc3\xada UBA, comenta sobre la transmisi\xc3\xb3n que se har\xc3\xa1 ma\xc3\xb1ana ""Martes 25/01/2022 a las 18:30 hrs."",  las ""Vacunas"" SPUTNIK V, SINOPHARM, PFIZER, ASTRAZENECA etcque fueron analizadas bajo microscopio https://t.co/OQSKkRe7za'"
2022-01-24 14:55:29,"b'Barcelona, Espa\xc3\xb1a'","b'Seg\xc3\xban un estudio del #CDC, la tercera dosis evita en un 90% la hospitalizaci\xc3\xb3n por #Omicron #Negacionistas #Covid19 #Covid @CDCespanol #CDCsays https://t.co/RmCQlXHhhY'"
2022-01-24 14:54:33,"b'Islas Baleares, Espa\xc3\xb1a'",b'@majastrabu @Dalidae @Asil_Vestra0 Placebo? Tienes pruebas de a que personas les pusieron aguita en vez de la vacuna?'
2022-01-24 14:54:28,b'Nueva Esparta',b'Noticias y opinion: \n\nBielorrusia prev\xc3\xa9 producir su vacuna anticovid para septiembre de 2023\n\nhttps://t.co/5Lp0u2RNHV\n#ReleaseAlexSaab https://t.co/fO91PgtrS1'
2022-01-24 14:53:27,"b'Comunidad de Madrid, Espa\xc3\xb1a'","b'CIOAMERICALAT: El movimiento global anti-vacunas tiene una consecuencia de mercado: los ""pasaportes Covid"" falsificados siguen subiendo de precio.\xc2\xa0 https://t.co/0RCF4NgUnR'"
2022-01-24 14:53:20,b'Espa\xc3\xb1a',"b'@LuisLasala1 Y todav\xc3\xada hay quienes dicen que la vacuna ya pas\xc3\xb3 la fase III. Est\xc3\xa1n experimentando con los que se han prestado a ello, la mayor\xc3\xada sin saberlo.'"
2022-01-24 14:51:53,b'Nueva Esparta - Venezuela',b'Bielorrusia prev\xc3\xa9 producir su vacuna anticovid para septiembre de 2023\n\nhttps://t.co/6HfqMW0M0f\n#ReleaseAlexSaab'
2022-01-24 14:51:22,"b'Arag\xc3\xb3n, Espa\xc3\xb1a'","b'Que os la cuelan m\xc3\xa1s por ansia que por razones, el mismo perfil de a mi ni\xc3\xb1o es champion moderno y tiene la vacunas por las vacaciones fotosIG en pa\xc3\xadses, es el que ahora de ninguna manera le pregunten por si tiene \xc3\xa9sta, que esto vulnera, a ver si nos centramos. Excepciones aparte'"
2022-01-24 14:50:56,b'Espa\xc3\xb1a',"b'Nos quieren mandar al otro barrio,con tantos virus JAJAJAJAJAJAJA \xf0\x9f\xa4\xa3 \xf0\x9f\xa4\xa6 #salvame Cuantro Cuatro Vacunas llevo en el Cuerpo \xf0\x9f\x99\x84\xf0\x9f\xa4\x94\xf0\x9f\x98\xb7\xf0\x9f\xa4\xaa https://t.co/XFfgAOMkpD'"
2022-01-24 14:50:45,"b'Comunidad de Madrid, Espa\xc3\xb1a'",b'@LestonGomez @LuisLasala1 Pues yo lo que veo con esto que has compartido es que le das m\xc3\xa1s raz\xc3\xb3n al autor del tuit. Lo que t\xc3\xba has remarcado dice que hay m\xc3\xa1s polimerasas (no s\xc3\xb3lo la Tetha) capaces de transcribir el ARN en ADN. Traducido: Hay m\xc3\xa1s posibilidades de que las vacunas cambien tu ADN.'
2022-01-24 14:50:33,"b'Zaragoza, Spain'","b'El jueves tengo la tercera vacuna, \xc2\xbfcu\xc3\xa1ntas m\xc3\xa1s vamos a necesitar?'"
2022-01-24 14:48:25,"b'Las Rozas de Madrid, Espa\xc3\xb1a'","b'@srtafriggg Bueno, la vacuna tambi\xc3\xa9n nos la cobran por otra v\xc3\xada, reina. Pero la verdad, tiene tanto sentido como un discurso de Groucho Marx. \xf0\x9f\x98\x94'"
2022-01-24 14:47:42,b'Spain',"b'@moli_erreala @Benjamin_Khalid @observatorio14 Claro, el cambio tuvo efectos retroactivos porque parti\xc3\xb3 del reconocimiento de que la vacuna tiene efectos de por vida.  \n""All vaccination certificates are now valid for life, including older ones with an expiry date on them""\nhttps://t.co/dBBaa9ujU4'"
2022-01-24 14:47:18,"b'Cantabria, Espa\xc3\xb1a'",b'\xe2\x9c\x85#JANO \xf0\x9f\xa4\x96te llamar\xc3\xa1\xf0\x9f\x93\x9epara tu dosis de recuerdo\xf0\x9f\x92\x89\xf0\x9f\x93\x85\n\xf0\x9f\x93\x8cTe pedir\xc3\xa1 que confirmes nombre y apellidos\n\xf0\x9f\x93\x8cTe dir\xc3\xa1 hora/d\xc3\xada/lugar de tu cita\n\xf0\x9f\x93\x8cTe pedir\xc3\xa1 que confirmes\xe2\x9c\x94\xef\xb8\x8f\n\n\xe2\x9a\xa0\xef\xb8\x8fY si tienes cualquier incidencia rellena el formulario\xe2\x9e\xa1\xef\xb8\x8fhttps://t.co/qVJA6BDvxs\n\n\xf0\x9f\x91\x8dVacunad@ mejor\xe2\x80\xbc\xef\xb8\x8f #LaVacunaMeRenta https://t.co/97ARWwpwqm'
2022-01-24 14:47:06,"b'Madrid, Spain'","b'Tu derecho a fumar en la puta cola de la vacuna termina en el momento en que yo tengo que respirar tu puto humo.\n\nLe he dicho que era una falta de respeto y la hija de puta ha ido todo el rato con la mascarilla bajada, como si nos fu\xc3\xa9ramos a quejar mis anticuerpos y yo.'"
2022-01-24 14:45:59,"b'Comunidad de Madrid, Espa\xc3\xb1a'","b'@ReichTanny @Sakiamuni22 @LestonGomez Me alegra que tengas la conciencia tan tranquila. A lo mejor, en unos a\xc3\xb1os, los vacunados nos ten\xc3\xa9is que dar las gracias a los no vacunados por no colapsar los hospitales (Colapsados por los efectos de la vacuna). Ojal\xc3\xa1 me equivoque, toda mi familia est\xc3\xa1 vacunada. El tiempo dir\xc3\xa1.'"
2022-01-24 14:45:58,"b'Madrid, Espa\xc3\xb1a'","b'@Mariogob2 @Trenvista Pues ver\xc3\xa1s, en mis ratos libres estoy desarrollando una vacuna anti-covid. No tengo muchos conocimientos de medicina (ni \xc3\xa9tica) y estar\xc3\xada bien probarla \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3. Venga, hablamos por privado!'"
2022-01-24 14:45:43,b'Espa\xc3\xb1a',b'@La_SER Y con sus 2 vacunas'
2022-01-24 14:45:04,"b'Jerez de la Frontera, Espa\xc3\xb1a'","b'@ildefonsog_ Para tu teor\xc3\xada ser\xc3\xada interesante ver incidencia de 0-5 (que no est\xc3\xa1 vacunado) y ver de 5-9 (ya con vacuna, aunque el porcentaje ronda el 52% s\xc3\xb3lo con primera dosis) y te digo desde mi experiencia como madre, que los contagiados est\xc3\xa1n en infantil 3-5 que no llevan mascarillas'"
2022-01-24 14:45:00,b'Espa\xc3\xb1a',b'La EMA aborda c\xc3\xb3mo podr\xc3\xadan ser las pr\xc3\xb3ximas vacunas \xf0\x9f\x92\x89 frente a la #COVID\xe3\x83\xbc19 \xe2\x86\x93\xe2\x86\x93\xe2\x86\x93\n\n\xf0\x9f\x94\xb6 https://t.co/O5TgMw9Pr4 https://t.co/B6FTI0whtr'
2022-01-24 14:44:32,"b'Vitoria, Espa\xc3\xb1a'",b'@albernap @Iban1973JWells Es que adem\xc3\xa1s los ni\xc3\xb1os no protegen a los adultos inyect\xc3\xa1ndose la vacuna.\n\nNo hay por d\xc3\xb3nde cogerlo.'
2022-01-24 14:44:16,"b'Arag\xc3\xb3n, Espa\xc3\xb1a'","b'A ver al tl de qu\xc3\xa9 malas son las mascarillas fuera medidas, bien y sabes porqu\xc3\xa9 y qui\xc3\xa9nes demandaron el protocolo escolar, antes del acordado? Y si lo sabes qu\xc3\xa9 tienen que ver las mascarillas si en comedor o infantil no las llevan. Lo hicieron por las vacunas en los ni\xc3\xb1os no'"
2022-01-24 14:42:51,"b'madrid, spain'","b'Olvidemonos de tener una vacuna que proteja del contagio. O en otras palabras, como la mascarilla desaparecer\xc3\xa1 este a\xc3\xb1o, el siguiente o el otro\xe2\x80\xa6 todos acabaremos contagiados en alg\xc3\xban momento. https://t.co/DuB3I5dBPa'"
2022-01-24 14:42:36,"b'Zaragoza, Espa\xc3\xb1a'","b'A dem\xc3\xa1s estoy conviviendo con el covid, la vacuna soy yo putas'"
2022-01-24 14:42:36,"b'Zaragoza, Espa\xc3\xb1a'",b'Acabo de cancelar la cita para la vacuna x echarme a dormir si'
2022-01-24 14:41:53,b'Espa\xc3\xb1a - Galicia ',b'@AnabelL39037525 @C_Terrorismo Meterle una vacuna por la fuerza a la gente... Quien se llevar\xc3\xa1 por delante a qui\xc3\xa9n?\nPasito a pasito este tipo de idiotas sin darse cuenta se meten de lleno en un berenjenal en el que no entrar\xc3\xadan de estar cuerdos.'
2022-01-24 14:41:42,b'Espa\xc3\xb1a',b'Dile a @vonderleyen que no puede imponer la vacuna obligatoria contra el #COVID19 en la UE. Defiende tus #derechos y frena los planes de Bruselas https://t.co/ZY94eynt3M'
2022-01-24 14:40:57,b'Espa\xc3\xb1a',"b'\xf0\x9f\x94\xb4 \xc3\x9aLTIMA HORA | ESP\xc3\x8dRITU TEMPLARIO | SECCI\xc3\x93N #REPENTINITIS \xf0\x9f\x92\x89\xf0\x9f\x92\x89 \n\n\xe2\x98\x9d\xef\xb8\x8fEnflautado \xf0\x9f\x92\x89\xf0\x9f\x92\x89\n\nD. E. P. \xf0\x9f\x99\x8f\n\n\xf0\x9f\x9b\x8eTelegram:\n@espiritutemplario\n\n#Dios #Jesucristo #Templario #muere #muerte #coronavirus #Covid_19 #COVID #fallece #vacunas \n\n""Pensaron enterrarnos sin saber que \xc3\xa9ramos semilla"". https://t.co/4duOFVKo33'"
2022-01-24 14:40:46,"b'Zaragoza, Espa\xc3\xb1a'",b'@ildefonsog_ Ildefonso ya se dieron cuenta que tras la primera dosis de vacuna hab\xc3\xada unos 15 d\xc3\xadas en los que era m\xc3\xa1s f\xc3\xa1cil el contagio.\nEl NHS lo public\xc3\xb3. \nEl a\xc3\xb1o pasado ocurri\xc3\xb3 igual en las residencias.'
2022-01-24 14:38:47,"b'Zaragoza, Espa\xc3\xb1a'",b'Sigo? https://t.co/0t0pVzqulN\nhttps://t.co/DUF79JuDj2\nhttps://t.co/foMHrTGbeY'
2022-01-24 14:38:44,"b'M\xc3\xa1laga-Valencia, Spain'","b'@accion_malaga @JuanMa_Moreno A ver. Alma de c\xc3\xa1ntaro. En un pa\xc3\xads con una tasa de vacunados cercana al 90%, la mayor\xc3\xada pueden ser vacunados. La cuesti\xc3\xb3n es los graves y los muertos. Y te vuelvo a decir. La vacuna no previene los contagios, reduce su gravedad. Y yo sis\xc3\xa9 qun bar deja entrar negacionistas, no voy'"
2022-01-24 14:38:37,b'Espa\xc3\xb1a',"b'@carenol @jlsteeg @vox_es Durante dos a\xc3\xb1os,  han sido los m\xc3\xa1s globalistas, han promocionado la  vacuna \xf0\x9f\x92\x89\xe2\x98\xa0 los que  m\xc3\xa1s se han puesto el bozal  defiende a este  personaje, incluso sacando una ley interna  del partido para que no se metan  con el. En la Uni\xc3\xb3n Europea votaron pasaporte covid. En fin.'"
2022-01-24 14:37:54,"b'Barcelona, Spain'",b'Encantados de participar @VIRIEVAC @RBDCOV_EU #COVID19 #vacunas https://t.co/F1fMBeegEl'
2022-01-24 14:37:32,"b'Bilbao, Espa\xc3\xb1a'",b'@manhattan_2 Al menos admiten sin darse cuenta que la vacuna provoca trombos.'
2022-01-24 14:36:21,"b'Santiago de Compostela, Spain'",b'Marat\xc3\xb3n de #HarleyQuinn mientras espero a que se me pasen los efectos secundarios de la vacuna. https://t.co/vEglOa8YYu'
2022-01-24 14:35:44,b'Spain',"b'Jarro de agua fr\xc3\xada de la OMS a la esperanza de una vacuna esterilizante contra la covid: ""Es una tarea muy dif\xc3\xadcil"" https://t.co/zJ3u7gQkjD'"
2022-01-24 14:35:02,"b'Barcelona, Espa\xc3\xb1a'",b'Que no os vendan m\xc3\xa1s #bulos de que est\xc3\xa1n ganando juicios contra las vacunas en ni\xc3\xb1os...#Mienten\nUn auto judicial ejemplar a prop\xc3\xb3sito de la vacunaci\xc3\xb3n de los ni\xc3\xb1os frente a la covid via @Conversation_E https://t.co/zBHiqhdOnf'
2022-01-24 14:34:29,b'Espa\xc3\xb1a',b'.@dcallejo10 (anestesista): \xe2\x80\x9cUsamos f\xc3\xa1rmacos a diario menos investigados que las vacunas de la covid\xe2\x80\x9d v\xc3\xada @larazon_es https://t.co/flQP8dFf2u'
2022-01-24 14:34:28,"b'M\xc3\xa1laga, Espa\xc3\xb1a'","b'@LosSimsDeGio Yo ya cada vez que pongo la tele y se ponen a hablar de lo mismo, cambio de canal y busco otras alternativas. El mundo en general se est\xc3\xa1 obsesionando con el tema, sobre todo con las vacunas'"
2022-01-24 14:30:50,"b'Ourense, Espa\xc3\xb1a'",b'Es de locos!!  El d\xc3\xada de ayer fue m\xc3\xa1gico. Os prometo que ayer no iba a abrir por la vacuna y me fui incre\xc3\xadblemente contento. Muchas gracias familia #twitchstreamer #warzone #smallstreamer #codteam  #smallstreamersconnect #twitchgaming #crestongames #codwarzone #garigolo https://t.co/VxZbzQO9nM'
2022-01-24 14:30:34,"b'Barcelona, Espa\xc3\xb1a \xf0\x9f\x87\xaa\xf0\x9f\x87\xa6\xf0\x9f\x87\xaa\xf0\x9f\x87\xa6\xf0\x9f\x87\xaa\xf0\x9f\x87\xa6'",b'No hay m\xc3\xa1s preguntas se\xc3\xb1or\xc3\xada.\nhttps://t.co/r28OcHXZZG https://t.co/x9zSocA0f8'
2022-01-24 14:30:31,"b'Barcelona, Espa\xc3\xb1a'",b'El jueves me ponen la 3\xc2\xaa dosis de la vacuna. Espero estar de 10 para la final del #BenidormFest sino me voy a enfadar.'
2022-01-24 14:29:55,b'Spain',"b'\xc3\x9altimamente estoy doblando bastante. En este momento tengo la paz de que es imposible que me citen para la tercera vacuna el d\xc3\xada antes de mi pr\xc3\xb3xima convo, que es algo que me da mucho miedo.'"
2022-01-24 14:29:40,"b'Bilbao, Espa\xc3\xb1a'","b'\xc2\xbfDesde cu\xc3\xa1ndo se es negacionista de una vacuna? Se podr\xc3\xa1 ser detractor o directamente anti vacunas, pero decir que se es negacionista de las vacunas es de no saber hablar.'"
2022-01-24 14:28:48,"b'Madrid, Espa\xc3\xb1a'","b'@Virgini42148361 @C_Terrorismo Yo soy vacunado, con las tres dosis, y me la suda. De hecho tengo claro que gracias a las vacunas no volveremos a la situaci\xc3\xb3n de marzo 2020.'"
2022-01-24 14:28:20,b'Espa\xc3\xb1a',b'tercera vacuna hoy zzz'
2022-01-24 14:28:15,b'Espa\xc3\xb1a',"b'@kamisub1 @JJRuiz791 Los Nazis en todo caso son los pro vacunas y los del pasaporte nazi, qu\xc3\xa9 co\xc3\xb1o me est\xc3\xa1s contando?jaja'"
2022-01-24 14:27:50,"b'Comunidad Valenciana, Espa\xc3\xb1a'","b'@jesussanzsanz44 En septiembre acompa\xc3\xb1e a mi madre de 79 al m\xc3\xa9dico de cabecera.\nTextualmente le dijo, que ni se le ocurriera pedir cita telef\xc3\xb3nica,  que la quer\xc3\xada ver, y que de ir sola nada, adem\xc3\xa1s de ser  atenta, agradable, y no preguntarle por las vacunas\nNos ha tocado la loter\xc3\xada con ella.'"
2022-01-24 14:26:21,"b'Valencia, Espa\xc3\xb1a'","b'Pos ya tengo la tercera vacuna, a ver si me ponen 5g con esta o qu\xc3\xa9'"
2022-01-24 14:26:08,b'Espa\xc3\xb1a',"b'@cvelayos Si con la gripe hubi\xc3\xa9ramos llevado mascarilla, vacunas y las medidas que tomamos casi habr\xc3\xada desaparecido. Este virus se ha cargado la primaria, las UCIs, las consultas, operaciones\xe2\x80\xa6 eso llevando una vida de \xf0\x9f\x92\xa9. Nos tiene de rodillas.'"
2022-01-24 14:25:28,b'Espa\xc3\xb1a',b'@Yuri_HSI El mundo se ha vuelto loco..... ser\xc3\xa1 por las vacunas?. \xf0\x9f\xa4\x94\xf0\x9f\x98\xae\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x91\x8d\xf0\x9f\x98\xb7\xf0\x9f\x98\xb7\xf0\x9f\x98\xb7'
2022-01-24 14:24:27,b'Zaragoza (spain)',b'@GoreAkelarre Pero no se supone que la vacuna hac\xc3\xada crecer las tetas? o fiebre o sentirte como una paliza? lo de dormir es nuevo'
2022-01-24 14:24:03,"b'Benidorm, Espa\xc3\xb1a'",b'A por la tercera de la vacuna'
2022-01-24 14:23:58,b'Espa\xc3\xb1a',b'Yo tengo tres Vacunas y ya me llamaron para la Cuarta #S\xc3\xa1lvame https://t.co/NjzJoFA8uX'
2022-01-24 14:23:20,b'Espa\xc3\xb1a',b'@A3Noticias pero no estaban los profesores vacunados y la vacuna es eficaz?? En qu\xc3\xa9 parte nos mentis?? Los coles fueron ejemplo y ahora son el caos. Me lo explic\xc3\xa1is?? Los profesores son tan incompetentes o es que las vacunas no funcionan bien?? \xf0\x9f\xa4\x94\xf0\x9f\xa4\x94'
